comment,hospital,star,rating
TS Lượng tư vấn bệnh rất giỏi.,Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
"Bác sỹ chuyên môn giỏi, tư vấn tận tâm nhiệt tình, đưa người nhà tới mình cảm thấy rất hài lòng và yên tâm!",Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
Tiến sĩ Lượng chuyên tư vấn đột quỵ não.,Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
Trung tâm tư vấn đột quỵ não rất nhanh và chính xác.,Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
Tiến sĩ Lượng chuyên chữa bệnh tê tay.,Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
Tiến sĩ tư vấn đột quỵ ok,Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
Phòng khám BS tư vấn chu đáo và kịp thời. Cảm ơn nhiều!,Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
Trung tâm tư vấn đột quỵ rất chu đáo và đáng tin cậy.,Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
Rất tốt và thuận tiện,Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
"Bác Sỹ, KTV nhiệt tình, chu đáo. Pk sạch sẽ",Trung tâm Đột quỵ - Hải Phòng,5 sao,"5,0"
Dành riêng cho cán bộ công an. Cơ sở vật chất chưa tốt.,Bệnh viện Công an Thành phố Hải Phòng,3 sao,"3,4"
Chất lượng bình thường,Bệnh viện Công an Thành phố Hải Phòng,2 sao,"3,4"
bệnh viện chất lượng,Bệnh viện Công an Thành phố Hải Phòng,3 sao,"3,4"
Tạm được,Bệnh viện Công an Thành phố Hải Phòng,2 sao,"3,4"
chất lượng tốt,Bệnh viện Công an Thành phố Hải Phòng,4 sao,"3,4"
Khá thân thiện,Bệnh viện Công an Thành phố Hải Phòng,5 sao,"3,4"
"Bệnh viện đa khoa Quốc Tế Gold Star khang trang, sạch sẽ, trang thiết bị hiện đại. Bộ phận tiếp đón thời gian đầu còn niềm nở, chào hỏi thân thiện, nhưng thái độ ngày càng chán. Nhân viên y tá, bác sĩ thì có người rất vui vẻ, nhiệt tình …",Đa khoa Quốc Tế Gold Star,4 sao,"3,1"
"Nhân viên cực kỳ tệ! Mình đã phản ánh luôn , rất thái độ ạ, bệnh nhân đi khám lại đứng bên ngoài xì xào cười nói bảo : đau tý cũng đi khám :))))) trời ơi bác sĩ ơi là bác sĩ. Rcm nên kiểm điểm hoặc sa thải luôn cũng được. Bệnh viện quốc tế …",Đa khoa Quốc Tế Gold Star,1 sao,"3,1"
"Bv sạch sẽ, thủ tục nhanh, nhân viên y tá bác sĩ nhiệt tình, k rườm rà, chi phí khám cũng rất phải chăng, cảm ơn các y bác sỹ",Đa khoa Quốc Tế Gold Star,5 sao,"3,1"
"Thái độ nhân viên cực kỳ tệ , trải nghiệm khám bệnh khó chịu nhất từ trước tới giờ, nhân viên tầng 2 phòng 204 khám phụ sản , giục khách nhanh lên vì sắp hết giờ về trong khi không chỉ dẫn rõ ràng , làm việc cẩu thả vội vàng để về trong khi chưa hết giờ , không bao giờ quay lại đây khám",Đa khoa Quốc Tế Gold Star,1 sao,"3,1"
"Địa điểm khám bệnh uy tín. Rất sạch sẽ, y bác sỹ nhiệt tình, thân thiện , giỏi nghề.
Thiết bị y tế hiện đại …",Đa khoa Quốc Tế Gold Star,4 sao,"3,1"
Bác sĩ ở đây không đồng nhất kết quả khám bệnh. Làm việc sai quy trình,Đa khoa Quốc Tế Gold Star,1 sao,"3,1"
"Thuốc dỏm, bác sĩ y tá dỏm không có chuyên môn, làm ăn kiểu kinh doanh bịp bợm từ khâu chữa bệnh đến khâu bán thuốc, khi tùy tiện thu thêm và giao thuốc không đủ số lượng sau khi bệnh nhân đã thanh toán đủ tiền . Bất chấp bệnh nhân là vợ …",Đa khoa Quốc Tế Gold Star,1 sao,"3,1"
"Dịch vụ chữa bệnh tốt, nhân viên tư vấn tận tình, thăm khám bệnh nhanh chóng. Môi trường sạch sẽ, thiết bị hiện đại",Đa khoa Quốc Tế Gold Star,4 sao,"3,1"
"Bs và nhân viên rất là thái độ, khám bệnh cho bệnh nhân mà hỏi bệnh đó nó như nào thì nói tý nữa có người nói rồi cuối cùng là không có ai nói luôn, ở bệnh viện này không có câu, lương y như từ mẫu, mọi người nên cân nhắc khi đến",Đa khoa Quốc Tế Gold Star,1 sao,"3,1"
"Khuyên các bác đừng khám bệnh ở đây. Y bác sĩ không có chuyên môn. Tôi mới nội soi đường tiêu hoá. Sau khi lấy kết quả bác sĩ kết luận "" có vài polyp "" vậy vài ở đây là bao nhiêu cái, kích thước bao nhiêu và ở vị trí nào. Tôi có hỏi về …",Đa khoa Quốc Tế Gold Star,1 sao,"3,1"
"Bệnh viện cơ sở vật chất khá ổn, y tá khá thân thiện. Tuy nhiên, sự quan tâm tới bệnh nhân khi không dùng thêm dịch vụ ví dụ như sinh bé k mua sữa của bệnh viện bán k dc chu đáo, tận tâm.",Bệnh viện Kiến An,3 sao,"4,3"
"Quá tệ, dịch vụ không hề tốt, lấy giá đắt, bác sĩ tư vấn thái độ",Bệnh viện Kiến An,1 sao,"4,3"
"Khoa Ngoại Thần Kinh- Lồng Ngực Bệnh Viện Kiến An- Hải Phòng là một trong những khoa đầu ngành về điều trị và phẫu thuật các bệnh lý về: sọ não, cột sống và lồng ngực. Với đội ngũ y bác sĩ được đào tạo từ bệnh viện Chợ Rẫy, Việt Đức, 103, …",Bệnh viện Kiến An,5 sao,"4,3"
"Bệnh viện súc vật. Châm cứu còn để một kim ở cổ mà k biết, về nằm xuống tý chết. Ra ý kiến thì còn thái độ mất dậy….",Bệnh viện Kiến An,1 sao,"4,3"
Bị hóc xương khó chịu kinh khủng mà đến bệnh viên nghỉ trưa :) cấp cứu mà nghỉ thì chết à. Chán thật ấy.,Bệnh viện Kiến An,1 sao,"4,3"
"Chuyên môn bác sĩ kém thái độ hời hợt cộng với ép bệnh nhân làm những khám xét nghiệm không liên quan, bệnh nhẹ đơn giản hoá bệnh nặng- kết quả thì mơ hồ chung chung.",Bệnh viện Kiến An,1 sao,"4,3"
"Nhân viên khoa Sản BV Kiến An nhiệt tình, phòng sạch sẽ",Bệnh viện Kiến An,5 sao,"4,3"
"Bệnh viện Kiến An đang thay đổi từng ngày. Nhân viên nhiệt tình và hướng dẫn chu đáo. Từ ngày có đăng kí khám online tôi thấy rất thuận tiện, nhà xa chỉ cần gọi điện đăng kí từ hôm trước ,hôm sau đến khám không phải chờ đợi lâu. Cảm ơn các y bác sĩ rất nhiều ạ.",Bệnh viện Kiến An,5 sao,"4,3"
"chất lượng kém, không quan tâm đến bệnh nhân",Bệnh viện Kiến An,1 sao,"4,3"
Khoa YHCT-PHCN bệnh viện Kiến An đóng vai trò là cầu nối giữa tinh hoa của y học cổ truyền từ ngàn đời với tinh hoa của y học hiện đại. Nếu y học cổ truyền là sự kế thừa và phát huy những tinh hoa y học cổ truyền được đúc kết qua hàng nghìn …,Bệnh viện Kiến An,5 sao,"4,3"
Các dịch vụ về y tế đều rất tốt,Trung Tâm Y Tế Dự Phòng Quận Lê Chân,5 sao,"3,7"
Một nơi điển hình của của sự quan liêu thời bao cấp,Trung Tâm Y Tế Dự Phòng Quận Lê Chân,1 sao,"3,7"
Tư vấn về tiêm phòng nhiệt tình,Trung Tâm Y Tế Dự Phòng Quận Lê Chân,3 sao,"3,7"
Tuyệt vời,Bệnh Viện Mắt Quốc Tế Việt - Nga Hải Phòng,5 sao,"5,0"
Để số điện thoại trên đây ko đúng nên không gọi hỏi tư vấn đc,Phòng Khám Đa Khoa Kỳ Đồng,3 sao,"4,5"
Nằm trong toà nhà Bạch Đằng.,Phòng Khám Đa Khoa Kỳ Đồng,5 sao,"4,5"
"Sach sẽ, lịch sự, ân cần, chu đáo.",Phòng Khám Đa Khoa Kỳ Đồng,5 sao,"4,5"
Đi khám cho con móng chân bị mưng mủ do đi giày bị kích chân mà vào xn y tá trong đó lấy băng dính dán vào vết sưng r mang đi xn thì kết luận là bị chốc rồi kê đơn thuốc mà k chích ra cho con. Mk mới cho ra pk tư khám thì bsi ở đó cho kết …,Trung tâm Da Liễu Hải Phòng,1 sao,"3,6"
"Phòng điều trị da mặt tầng 2, không có chỗ ngồi cho người nhà chờ lúc bệnh nhân điều trị. Phòng khám lúc đó chỉ có 1 bệnh nhân đang điều trị, người nhà của một bệnh nhân đó cũng đang ngồi ghế đợi. Ghế đợi còn 4-5 cái nhưng các nhân viên tại phòng không cho vào ngồi chờ, bắt xuống khu khám bệnh dưới tầng 1 để chờ ????",Trung tâm Da Liễu Hải Phòng,1 sao,"3,6"
"Đây là bệnh viện chuyên chữa trị bện da liễu của thành phố. Tôi đã đến đây điều trị bệnh viêm da cơ địa. Bác sỹ cấp thuốc rất tốt, thủ tục nhanh gọn và có chỗ đỗ xe riêng. Rất tốt vì vị trí trung tâm. Nếu bệnh viện được nâng cấp thêm về hạ tầng thì tốt hơn rất nhiều.",Trung tâm Da Liễu Hải Phòng,5 sao,"3,6"
Khu điều trị thì thoáng mát rộng rãi nhưng dịch vụ chăm sóc bệnh nhân cần phải thay đổi và chu đáo hơn,Khoa Cấp Cứu Việt Tiệp 2 (Emergency Department),4 sao,"4,5"
ĐƯỢC RỒI,Khoa Cấp Cứu Việt Tiệp 2 (Emergency Department),4 sao,"4,5"
"Làm ăn quá chậm chạp. Trời thì nắng nóng, những đứa trẻ ốm đau rồi mới mổ Ngồi chờ hơn tiếng đồng hồ vẫn chưa được siêu âm trong khi chỗ đợi thì ko có điều hòa. Thật quá tồi tệ vô cùng tồi tệ cho một bệnh viện cấp Thành Phố. Không biết cán bộ sở y tế rồi Bộ có biết cảnh này ko ?",Bv nhi đức,1 sao,"3,1"
Bác Sĩ thờ ơ chán thật xin chuyển viện để lên hà nội ko cho lên giờ cháu nó nặng xin mới cho,Bv nhi đức,1 sao,"3,1"
Bất tiện khi đi lại . Quan liêu và thái độ k tốt,Bv nhi đức,4 sao,"3,1"
"Gọi vào số 115 có người tai nạn xin gọi xe cứu thương mà người trực đường dây bảo đưa vào bệnh viện gần nhất đi, 115 ở An Dương ko đi được, bó tay , 115 có cũng như không",Trung tâm cấp cứu 115 Hải Phòng,1 sao,"3,1"
Trung tâm cấp cứu của thành phố Hải Phòng.,Trung tâm cấp cứu 115 Hải Phòng,5 sao,"3,1"
chất lượng phục vụ tốt giá phải chăng,Trung tâm cấp cứu 115 Hải Phòng,4 sao,"3,1"
Trung tâm cấp cứu 115 Hải Phòng.,Trung tâm cấp cứu 115 Hải Phòng,5 sao,"3,1"
Tiến sĩ Lượng chữa bệnh thần kinh rất tốt và chu đáo,Phòng khám phục hồi chức năng thần kinh cơ,5 sao,"5,0"
Bác sĩ Lượng nhiệt tình chu đáo chữa bệnh tốt,Phòng khám phục hồi chức năng thần kinh cơ,5 sao,"5,0"
Bác sĩ rất giỏi và có tâm.,Phòng khám phục hồi chức năng thần kinh cơ,5 sao,"5,0"
"Lần đầu mình đưa bạn đi khám ở bệnh viện, mình đã có trải nghiệm siêu tốt. Chị tiếp tân siu xinh dễ thương và bác sĩ siu tận tình, cơ sở đẹp. Điều khiến mình siu ấn tượng và ngạc nhiên đó là lần đầu tiên mình được đi khám ở bệnh viện và được miễn phí lun :33",Bệnh viện mắt Hà Nội - Hải Phòng,5 sao,"5,0"
"Bệnh viện mới nên cơ sở vật chất rất hiện đại và khang trang, các bác sĩ hướng dẫn rất nhiệt tình, mọi người rất thân thiện với khách hàng",Bệnh viện mắt Hà Nội - Hải Phòng,5 sao,"5,0"
Bệnh viện mới đẹp sang xịn mịn,Bệnh viện mắt Hà Nội - Hải Phòng,5 sao,"5,0"
