comment,hospital,star,rating
Được rồi,Phòng Khám Da Liễu Phạm Nữ Bích Hợp,5 sao,"4,0"
"Bệnh viện được đầu tư các thiết bị hiện đại, đạt chuẩn chất lượng quốc khu vực Tây Nguyên và Việt Nam. Luôn cập nhật và ứng dụng những phương pháp, dịch vụ tiên tiến nhất vào việc KHÁM - CHỮA - ĐIỀU TRỊ -TƯ VẤN và CHĂM SÓC THÚ CƯNG. …",BỆNH VIỆN THÚ CƯNG ANYPETS,5 sao,"5,0"
"Lần đầu mang bé cún sang triệt sản, bác sĩ rất nhiệt tình a.",BỆNH VIỆN THÚ CƯNG ANYPETS,5 sao,"5,0"
"Dịch vụ rất tốt và hài lòng, sẽ ủng hộ tiếp ạ",BỆNH VIỆN THÚ CƯNG ANYPETS,5 sao,"5,0"
"Rất tệ. Mọi người đi khám thai đừng bao giờ đến bác sĩ Linh ở đây nhé. Mình bị lên huyết áp khi mang thai bác sĩ chửi mình một trận, xong đòi tiêm thuốc dừng thai kì của mình. mình rất sốc  và đến bệnh viện đại học y dược, được hướng dẫn …",Bệnh viện Trường Đại học Tây Nguyên,1 sao,"3,7"
"QUÁ TỆ !
Nằm phòng yêu cầu 200k/ngày mà phòng ốc hành lang quá dơ. K có nhân viên quét dọn, người nhà bệnh nhân tự lau tự quét. Cả phòng k có 1 thùng đựng rác chung. Nằm …",Bệnh viện Trường Đại học Tây Nguyên,1 sao,"3,7"
"Bệnh viện đã thay đổi nhiều. Phòng sạch sẽ, khang trang. Nhân viên thân thiện, nhiệt tình. Có nhiều bác sỹ có chuyên môn cao về hợp tác......ưng cái bụng.",Bệnh viện Trường Đại học Tây Nguyên,5 sao,"3,7"
"Bác sĩ không có tâm , không có y đức , mình đi làm vợ mình phải đi khám phụ khoa một mình mà vô khám bà bác sĩ kiểu không muốn khám , còn hỏi  muốn khám gì ,trong khi đã nói ở ngoài là khám phụ khoa , bác sĩ kiểu gì vậy , xong vợ mình hỏi …",Bệnh viện Trường Đại học Tây Nguyên,1 sao,"3,7"
Xin giấy chuyển viện chờ từ 8h sáng tới 2h chiều vẫn chưa có vì giám đốc không ở bệnh viện để ký giấy. Hỏi chừng khi nào để biết đường thì chỉ nhận được câu trả lời là ngồi chờ đi. Quá tệ hại cho một cái bệnh viện.,Bệnh viện Trường Đại học Tây Nguyên,1 sao,"3,7"
"Quá tệ bệnh nhân cần cấp cứu
Vô nói câu xanh lè
Máy ở bệnh viện viện bị hư hết ko khám đc.mua bảo hiểm ở đây là sai lầm",Bệnh viện Trường Đại học Tây Nguyên,1 sao,"3,7"
Tệ. Mn không nên khám,Bệnh viện Trường Đại học Tây Nguyên,1 sao,"3,7"
"Các bác sĩ nhiệt tình, giàu chuyên môn. Mẹ mình bị bệnh không ngồi xe được, có chị bác sĩ kia đỡ giúp mẹ mình ngồi lên xe, rất cảm ơn chị",Bệnh viện Trường Đại học Tây Nguyên,5 sao,"3,7"
"Các bác sĩ chuyên môn cao, nói chuyện nhiệt tình, con mình nằm viện ở đây rất tốt, không gian mát mẻ",Bệnh viện Trường Đại học Tây Nguyên,5 sao,"3,7"
"Rất tốt
Chất lượng tạm ổn. Bệnh viện có chuyên khoa mắt khá tốt, các bác sĩ khoa mắt đều học chuyên khoa, nhiều kinh nghiệm khám và chữa bệnh. Bệnh viện có khám bảo …",Bệnh viện Trường Đại học Tây Nguyên,5 sao,"3,7"
