comment,hospital,star,rating
Phong khám thú y toàn.Kiểm  tra giun sán. Đặt  biệt  bênh  giun hay gọi  là  bệnh  sán chó  lây  sân người. Phục  vụ và tư  vấn  tận  tình.,Phòng Khám Thú Y: BSTY Toàn,5 sao,"4,4"
Anh bác sĩ và chị y tá đều rất là thân thiện ^^ chăm sóc bé cưng tốt mà lại còn nhẹ nhàng. Dịch vụ khám chữa bệnh chuyên nghiệp ^^,Phòng Khám Thú Y: BSTY Toàn,5 sao,"4,4"
"Cảm ơn BS Toàn đã cứu sống em chó nhà mình.
Để vài bữa mình giới thiệu bạn bè qua đó khám cho mấy con chó cảnh của họ",Phòng Khám Thú Y: BSTY Toàn,5 sao,"4,4"
Bác sĩ giỏi và tận tình. Khồng làm tiền như mấy phòng thú y khác. Giá cả hợp lý.,Phòng Khám Thú Y: BSTY Toàn,5 sao,"4,4"
bác sĩ rất nhiệt tình khám chữa bệnh cho gia súc rất tốt,Phòng Khám Thú Y: BSTY Toàn,4 sao,"4,4"
"Bác sĩ nhiệt tình,chăm sóc thú rất kỹ lưỡng",Phòng Khám Thú Y: BSTY Toàn,5 sao,"4,4"
"Bác sĩ nhiệt tình,yêu động vật",Phòng Khám Thú Y: BSTY Toàn,5 sao,"4,4"
Tốt,Phòng Khám Thú Y: BSTY Toàn,5 sao,"4,4"
"Tui dân Đà Lạt nhưng thấy sai lầm khi dẫn con qua ông này khám. Khám cho trẻ con mà vừa khám vừa xem điện thoại linh tinh gì đâu ko á, rồi khám qua loa xong cho 1 đống thuốc viên nào viên nấy to tổ chảng, chả dặn dò gì luôn, con tui ho , …",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,1 sao,"2,9"
Bác sĩ ở đây rất nhẹ nhàng và tận tâm ạ. Bác dễ thương lắm ạ. Bé con em hợp thuốc Bác nên gặp bác rất thích ạ.,Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,5 sao,"2,9"
"Bác sĩ ham tiền, cho thuốc nuôi bệnh chứ k bớt.
Em bé 2 tuổi đi khám tai (nghi viêm tai giữa) lấy cuộn giấy vệ sinh cuộn lại nhét vào tai bé để khám. …",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,1 sao,"2,9"
"Đi Đà Lạt chơi thì bé 3.5 tuổi bị tiêu chảy, than đau bụng, tìm thông tin thì thấy các nơi recommend Bs Tuý là có tay nghề. Tới nơi thì phòng khám mở cửa 8h nhưng bác sĩ thì 9h mới xuống khám, Ai chờ kệ ai, phòng khám sơ sài lắm. Khám mạnh …",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,1 sao,"2,9"
"Phòng khám đông khách, không có thái độ với người bệnh vẫn tận tình chu đáo. Cảm ơn bác sĩ",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,5 sao,"2,9"
"Làm ăn mắc dậy, mở cửa 8h mà 9h kém 15 ko thấy ai
Gọi ko bắt máy. Gọi nhiều lần cả 2 số
Bác sĩ này ko có tâm  chảnh chó
Đến 9h mới xuống nói đang bận.",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,1 sao,"2,9"
"Gần như chỉ có 1 mức giá khám & lấy thuốc., lần nào cũng cố định 180.000₫.",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,3 sao,"2,9"
"Bác sĩ nói chuyện nhẹ nhàng, giải thích dễ hiểu
quan tâm và hỗ trợ bệnh nhân rất tốt.",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,5 sao,"2,9"
"Mọi người cân nhắc khi đi khám, Gđ mình đi ĐL bé bị sốt lên bs khám sao về uống thuốc sốt cao mà bón 5 ngày ko hết bón, trước đó sốt nhưng vẩn đi ị và ăn uống bt, khám xong về uống 2 liều thuốc sốt cao bỏ ăn, bón nặng về sg đi Bv nhi đưa …",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,1 sao,"2,9"
"Bác nhiều kinh nghiệm, vui vẻ hiền, phòng khám đông bệnh nhân",Phòng Khám Nhi - Bsỹ Nguyễn Phúc Túy,5 sao,"2,9"
